22 28 29 43 47 48 "Estimativa de prêmio (SENA) próximo concurso: R$2.600.000,00."
23 36 48 52 53 58 "Estimativa de prêmio (SENA) próximo concurso: R$3.700.000,00."
5 14 18 43 46 54 "Estimativa de prêmio (SENA) próximo concurso: R$18.000.000,00 (DEZOITO MILHÕES!!!)."
7 12 22 34 38 53 "ESTIMATIVA DE PRÊMIO PARA O PRÓXIMO CONCURSO (SENA): R$ 600.000,00."
4 7 15 16 35 40 "Estimativa de prêmio (SENA) próximo concurso: R$1.300.000,00"
15 23 31 39 47 49 "Estimativa de prêmio (SENA) próximo concurso:R$550.000,00."
6 12 35 36 40 50 "Estimativa de prêmio (SENA) próximo concurso: R$1.300.000,00"
5 15 35 42 45 49 "Estimativa de prêmio (SENA) próximo concurso: R$1.800.000,00."
10 11 14 20 31 58 "Estimativa de prêmio (SENA) próximo concurso: R$800.000,00."
6 18 34 42 45 47 "Estimativa de prêmio (MEGA) próximo concurso: R$1.500.000,00."
1 2 5 24 32 46 "Estimativa de prêmio ( SENA ) próximo concurso R$2.300.000,00."
7 16 22 28 36 37 "Estimativa de prêmio (SENA) próximo concurso: R$600.000,00."
11 16 27 47 55 59 "Estimativa de prêmio (SENA) próximo concurso: R$7.000.000,00."
10 13 28 29 54 59 "Estimativa de prêmio (SENA) próximo concurso R$8.500.000,00."
11 18 43 44 50 53 "Estimativa de prêmio (SENA) próximo concurso: R$9.300.000,00"
5 16 27 43 56 58 "Estimativa de prêmio (SENA) próximo concurso: R$10.500.000,00."
7 16 27 31 46 60 "Estimativa de prêmio (SENA) próximo concurso: R$12.000.000,00 (DOZE MILHÕES!!!)."
1 24 28 38 40 58 "Estimativa de prêmio (SENA) próximo concurso: R$13.200.000,00 (TREZE MILHÕES E DUZENTOS MIL REAIS!!!)."
24 29 34 47 57 60 "Estimativa de prêmio (SENA) próximo concurso: R$ 15.000.000,00."
2 12 32 38 47 48 "Estimativa de prêmio (SENA) próximo concurso: R$17.000.000,00."
2 18 22 49 51 57 "Estimativa de prêmio (SENA) próximo concurso: R$19.000.000,00."
14 28 33 44 49 56 "Estimativa de prêmio (SENA) próximo concurso: R$550.000,00."
18 25 26 31 34 49 "Estimativa de prêmio (SENA) próximo concurso: R$11.000.000,00 (ONZE MILHÕES!!!)."
8 24 31 36 38 55 "Estimativa de prêmio (SENA) próximo concurso: R$12.500.000,00 (DOZE MILHÕES E QUINHENTOS MIL REAIS!!!)."
10 12 31 38 45 56 "Estimativa de prêmio (SENA) próximo concurso: R$14.000.000,00 (QUATORZE MILHÕES!!!)."
5 12 14 21 45 59 "Estimativa de prêmio (SENA) próximo concurso: R$16.000.000,00 (DEZESSEIS MILHÕES!!!)."
2 4 29 33 35 53 "Estimativa de prêmio (SENA) proóximo concurso: R$18.000.000,00."
16 26 35 45 52 58 "Estimativa de prêmio (SENA) próximo concurso: R$550.000,00."
1 4 27 38 42 44 "Estimativa de prêmio (SENA) próximo concurso: R$1.400.000,00."
1 13 23 33 54 56 "Estimativa de prêmio (SENA) próximo concurso: R$2.400.000,00."
7 12 21 25 34 42 "Estimativa de prêmio (SENA) próximo concurso: R$3.000.000,00."
8 15 32 45 49 52 "Estimativa de prêmio (SENA) próximo concurso: R$550.000,00."
9 16 41 42 52 53 "Estimativa de prêmio (SENA) próximo concurso: R$9.500.000,00"
12 29 30 43 57 59 "Estimativa de prêmio (SENA) próximo concurso: R$11.000.000,00 (ONZE MILHÕES!!!)."
5 35 37 38 45 51 "Estimativa de prêmio (SENA) próximo concurso:R$12.200.000,00."
12 37 43 55 56 60 "Estimativa de prêmio (SENA) próximo concurso: R$14.000.000,00 (QUATORZE MILHÕES!!!)."
8 22 32 33 40 53 "Estimativa de prêmio (SENA) próximo concurso: R$15.500.000,00 (QUINZE MILHÕES E MEIO!!!)."
18 27 29 36 46 59 "Estimativa de prêmio (SENA) próximo concurso: R$19.000.000,00 (DEZENOVE MILHÕES!!!)."
6 10 16 34 42 47 "Estimativa de prêmio (SENA) próximo concurso: R$700.000,00. A CAIXA informa que o concurso 426 da Mega Sena acontecerá em 04/01/2003 (sábado)."
7 30 32 37 50 54 "Estimativa de prêmio (SENA)próximo concurso:R$1.700.000,00."
3 13 14 24 43 51 "Estimativa de prêmio (SENA) próximo concurso:R$2.500.000,00."
8 28 30 32 46 60 "Estimativa de prêmio (SENA) próximo concurso: R$3.500.000,00."
17 26 32 36 43 55 "Estimativa de prêmio (SENA) próximo concurso: R$14.000.000,00."
8 10 21 25 38 50 "Estimativa de prêmio (SENA) próximo concurso:R$550.000,00."
26 37 40 47 52 58 "Estimativa de prêmio ( SENA ) próximo concurso: R$1.300.000,00."
4 13 17 27 39 50 "ACUMULOU!! Estimativa de prêmio (SENA) próximo concurso: R$2.000.000,00."
16 17 28 30 36 54 "Estimativa de prêmio (SENA) próximo concurso: R$2.600.000,00."
4 10 17 24 30 54 "Estimativa de prêmio (SENA) próximo concurso: R$3.500.000,00."
10 11 17 31 37 43 "Estimativa de prêmio SENA próximo concurso:R$4.500.000,00."
1 6 7 29 48 57 "Estimativa de prêmio (SENA)próximo concurso: R$ 5.600.000,00."
7 10 30 44 54 59 "Estimativa de prêmio (SENA) próximo concurso:R$7.000.000,00 (SETE MILHÕES!!!)."
3 5 11 14 38 48 "Estimativa de prêmio (SENA) próximo concurso: R$8.000.000,00 (OITO MILHÕES!!!)."
13 20 29 42 43 57 "Estimativa de prêmio (6 ACERTOS) para o próximo concurso: R$16.000.000,00."
3 5 23 30 46 47 "Estimativa de prêmio (SENA) próximo concurso: R$18.000.000,00 (DEZOITO MILHÕES!!!)."
2 10 15 21 58 59 "Estimativa de prêmio (SENA) próximo concurso: R$21.000.000,00 (VINTE E UM MILHÕES!!!). No dia 05/03/2003 (Quarta-feira de Cinzas) não haverá sorteio da Loteria Federal, Lotomania e Mega-Sena."
6 15 23 31 37 59 "Estimativa de prêmio (SENA) próximo concurso: R$700.000,00. A CAIXA informa que o concurso 443 da Mega Sena acontecerá em 08/03/2003."
11 17 26 36 48 52 "Estimativa de prêmio ( SENA )próximo concurso: R$2.000.000,00."
3 24 33 48 52 57 "Estimativa de prêmio (SENA) próximo concurso: R$2.500.000,00."
7 20 31 32 50 53 "Estimativa de prêmio (SENA)próximo concurso: R$ 3.600.000,00."
8 11 12 17 20 47 "Estimativa de prêmio (SENA) próximo concurso: R$650.000,00."
15 24 25 33 42 55 "Estimativa de prêmio (SENA) próximo concurso: R$1.500.000,00."
3 5 9 45 51 52 "Estimativa de prêmio (SENA) próximo concurso: 2.200.000,00."
1 8 24 34 49 56 "Estimativa de prêmio (SENA) próximo concurso: R$12.000.000,00"
1 9 13 50 51 59 "Estimativa de prêmio (SENA) do próximo concurso:R$13.500.000,00."
17 18 23 28 31 53 "Estimativa de prêmio (SENA) próximo concurso:R$16.000.000,00."
11 16 30 36 51 54 "Estimativa de prêmio (SENA) próximo concurso: R$18.000.000,00 (DEZOITO MILHÕES!!!)."
8 20 23 34 52 58 "Estimativa de prêmio (SENA) próximo concurso: R$20.000.000,00 (VINTE MILHÕES!!!)."
4 17 24 42 46 56 "Estimativa de prêmio (SENA) próximo concurso: R$23.000.000,00 (VINTE E TRÊS MILHÕES!!!)."
2 14 15 17 50 59 "Estimativa de prêmio (SENA) próximo concurso: R$25.000.000,00 (VINTE E CINCO MILHÕES!!!)."
3 17 22 27 33 40 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$30.000.000,00 (TRINTA MILHÕES!!!)."
15 17 24 27 32 48 "Estimativa de prêmio (SENA) próximo concurso: R$500.000,00."
13 24 32 34 43 53 "Estimativa de prêmio (SENA) próximo concurso: R$1.800.000,00."
8 15 17 39 43 49 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$18.000.000,00 (DEZOITO MILHÕES!!!)."
19 23 30 37 49 55 "Estimativa de prêmio (SENA) próximo concurso:R$20.000.000,00."
15 17 20 29 30 60 "Estimativa de prêmio (SENA) próximo concurso: R$23.000.000,00."
17 19 22 26 27 48 "Estimativa de prêmio (SENA) próximo concurso: R$26.000.000,00 (VINTE E SEIS MILHÕES!!!)."
2 3 7 18 45 53 "Estimativa de prêmio (SENA) próximo concurso: R$29.000.000,00 (VINTE E NOVE MILHÕES!!!)."
6 24 33 38 45 50 "Estimativa de prêmio (SENA) próximo concurso: R$700.000,00."
1 22 31 46 51 57 "Estimativa de prêmio (SENA) próximo concurso: R$1.600.000,00."
11 16 28 29 30 45 "Estimativa de prêmio (SENA) próximo concurso: R$2.600.000,00."
8 18 21 22 38 60 "Estimativa de prêmio (SENA) próximo concurso: R$4.000.000,00."
5 6 23 25 39 51 "Estimativa de prêmio (SENA) próximo concurso: R$5.000.000,00."
13 21 26 29 42 47 "Estimativa de prêmio (SENA) próximo concurso: R$13.500.000,00."
8 11 23 37 51 58 "Estimativa de prêmio (SENA) próximo concurso: R$15.000.000,00 (QUINZE MILHÕES!!!)."
5 31 32 36 51 59 "Estimativa de prêmio (SENA) próximo concurso: R$17.000.000,00 (DEZESSETE MILHÕES!!!)."
3 4 12 29 38 51 "Estimativa de prêmio (SENA) próximo concurso: R$19.000.000,00 (DEZENOVE MILHÕES DE REAIS!!)."
7 23 41 49 51 58 "Estimativa de prêmio (SENA) próximo concurso: R$21.000.000,00 (VINTE E UM MILHÕES DE REAIS!!!)."
3 12 32 34 40 50 "Estimativa de prêmio (SENA) próximo concurso: R$24.000.000,00 (VINTE E QUATRO MILHÕES DE REAIS!!!)."
6 8 19 22 43 52 "Estimativa de prêmio (SENA) próximo concurso: R$27.000.000,00 (VINTE E SETE MILHÕES DE REAIS!!!)."
17 20 38 43 55 58 "ACUMULADA!!! Estimativa de prêmio (SENA) próximo concurso: R$31.000.000,00 (TRINTA E UM MILHÕES DE REAIS!!!)."
6 8 18 34 38 47 "Estimativa de prêmio (SENA) próximo concurso: R$700.000,00."
3 8 21 25 30 31 "Estimativa de prêmio (SENA) próximo concurso: R$1.700.000,00."
20 26 41 46 54 58 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$18.000.000,00 (DEZOITO MILHÕES DE REAIS!!!)."
14 33 36 38 41 49 "Estimativa de prêmio (SENA) próximo concurso: R$21.000.000,00 (VINTE E UM MILHÕES DE REAIS!!!)."
6 13 22 24 42 44 "Estimativa de prêmio (SENA) próximo concurso: R$800.000,00."
12 13 33 53 54 56 "Acumulou!! Estimativa de prêmio (SENA) próximo concurso: R$1.600.000,00."
16 18 23 35 44 59 "Estimativa de prêmio (SENA) próximo concurso: R$2.700.000,00."
17 18 19 38 49 53 "Estimativa de prêmio (SENA) próximo concurso: R$4.000.000,00 (QUATRO MILHÕES DE REAIS!!!)."
19 28 30 38 52 57 "Estimativa de prêmio (SENA) próximo concurso: R$5.500.000,00."
8 14 19 30 42 50 "Estimativa de prêmio (SENA) próximo concurso: R$700.000,00."
8 22 25 48 52 54 "Estimativa de prêmio (SENA) próximo concurso: R$750.000,00."
15 30 35 39 43 57 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$1.500.000,00."
17 28 33 36 53 59 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$11.000.000,00 (ONZE MILHÕES DE REAIS!!!)."
5 11 23 29 54 58 "Estimativa de prêmio (SENA) próximo concurso: R$900.000,00."
1 9 15 22 43 55 "Estimativa de prêmio (SENA) próximo concurso: R$700.000,00."
2 6 15 18 56 57 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$1.500.000,00."
3 18 20 24 42 54 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$2.500.000,00."
18 20 28 32 49 53 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$3.500.000,00."
8 15 29 36 49 60 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$5.000.000,00 (CINCO MILHÕES DE REAIS!!!)."
10 19 20 29 41 59 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$6.000.000,00 (SEIS MILHÕES DE REAIS!!!)."
9 13 20 32 41 58 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$7.500.000,00 (SETE MILHÕES E MEIO DE REAIS!!!)."
2 6 28 49 50 57 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$9.000.000,00 (NOVE MILHÕES DE REAIS)."
1 4 5 11 44 59 "Estimativa de prêmio (SENA) próximo concurso: R$11.000.000,00 (ONZE MILHÕES DE REAIS). A CAIXA informa que o próximo concurso (500) da MEGA-SENA será realizado em Recife/PE em 27/09/2003."
21 29 35 36 38 54 "Estimativa de prêmio (SENA) próximo concurso: R$700.000,00."
16 27 28 34 39 56 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$1.500.000,00."
7 13 21 24 33 50 "Estimativa de prêmio (SENA) próximo concurso: R$700.000,00."
7 10 21 27 48 49 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$1.400.000,00."
8 11 19 30 39 50 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$2.300.000,00."
3 20 28 46 47 52 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$3.000.000,00."
4 15 31 34 37 38 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$4.500.000,00."
3 5 27 33 44 58 "Estimativa de prêmio (SENA) próximo concurso: R$700.000,00."
5 10 15 45 46 56 "Estimativa de prêmio (SENA) próximo concurso: R$1.500.000,00."
28 32 33 34 35 55 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$8.500.000,00."
1 4 30 41 45 58 "Estimativa de prêmio (SENA) próximo concurso: R$700.000,00."
3 4 8 34 36 37 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$1.800.000,00."
4 8 31 40 53 58 "Estimativa de prêmio (SENA) próximo concurso: R$700.000,00."
10 19 27 33 39 46 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$1.500.000,00"
15 36 40 42 51 52 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$6.500.000,00."
15 16 39 45 48 57 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$7.500.000,00 (SETE MILHÕES E QUINHENTOS MIL REAIS!!!)."
5 13 24 33 34 35 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$9.000.000,00. (NOVE MILHÕES DE REAIS)."
7 8 28 32 38 51 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$11.000.000,00 (ONZE MILHÕES DE REAIS)."
5 8 10 15 18 44 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$13.000.000,00 (TREZE MILHÕES DE REAIS)."
9 15 19 22 36 42 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$21.000.000,00 (VINTE E UM MILHÕES DE REAIS)."
9 12 17 32 34 35 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$24.000.000,00 (VINTE E QUATRO MILHÕES DE REAIS)."
15 25 28 32 38 45 "ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso: R$ 29.000.000,00 (VINTE E NOVE MILHÕES)."
6 14 15 25 49 52 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$33.000.000,00 (TRINTA E TRÊS MILHÕES DE REAIS)."
28 39 40 44 45 58 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$40.000.000,00 (QUARENTA MILHÕES DE REAIS)."
19 29 34 41 47 48 "Estimativa de prêmio (SENA) próximo concurso: R$20.000.000,00 (VINTE MILHÕES DE REAIS)."
8 10 24 26 32 49 "Estimativa de prêmio (SENA) próximo concurso: R$1.000.000,00"
3 21 31 36 55 59 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$3.000.000,00."
6 14 17 26 50 52 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$4.000.000,00."
8 12 28 31 34 37 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$5.500.000,00."
1 13 33 38 45 56 "Estimativa de prêmio (SENA) próximo concurso: R$7.000.000,00 (SETE MILHÕES DE REAIS)."
1 6 21 25 32 49 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$9.000.000,00 (NOVE MILHÕES DE REAIS)."
1 3 7 18 35 50 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$11.000.000,00 (ONZE MILHÕES DE REAIS)."
4 9 12 13 52 53 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$13.000.000,00 (TREZE MILHÕES DE REAIS)."
13 18 21 27 53 59 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$15.000.000,00 (QUINZE MILHÕES DE REAIS)."
3 8 23 31 48 57 "Estimativa de prêmio (SENA) próximo concurso: R$8.000.000,00. (OITO MILHÕES DE REAIS)."
6 14 28 47 49 56 "Estimativa de prêmio (SENA) próximo concurso: R$1.000.000,00."
14 15 22 23 25 37 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$2.000.000,00 (DOIS MILHÕES DE REAIS)."
3 7 19 34 37 39 "Estimativa de prêmio (SENA) próximo concurso: R$1.000.000,00."
3 25 43 45 52 56 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$2.000.000,00 (DOIS MILHÕES DE REAIS)."
6 16 19 47 50 55 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$7.000.000,00 (SETE MILHÕES DE REAIS)."
4 22 28 30 44 49 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$9.000.000,00 (NOVE MILHÕES DE REAIS). A CAIXA informa que o concurso 541 da Mega Sena ocorrerá em 28/02/2004 (sábado) às 20 horas."
13 27 49 52 57 58 "Estimativa de prêmio (SENA) próximo concurso: R$800.000,00."
4 6 19 28 35 49 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$1.700.000,00 (HUM MILHÃO E SETECENTOS MIL REAIS)."
35 37 42 46 49 54 "Estimativa de prêmio (SENA) próximo concurso: R$800.000,00."
11 17 33 34 47 56 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$6.000.000,00 (SEIS MILHÕES DE REAIS)."
17 29 35 40 43 57 "Estimativa de prêmio (SENA) próximo concurso: R$750.000,00."
4 5 13 17 46 54 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$1.500.000,00 (HUM MILHÃO E QUINHENTOS MIL REAIS)."
4 13 28 30 53 59 "Estimativa de prêmio (SENA) próximo concurso: R$850.000,00."
14 47 49 51 58 59 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$1.700.000,00 (HUM MILHÃO E SETECENTOS MIL REAIS)."
8 13 22 46 51 58 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$7.000.000,00 (SETE MILHÕES DE REAIS)."
16 17 38 39 45 56 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$8.000.000,00 (OITO MILHÕES DE REAIS)."
12 21 46 48 56 57 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$10.000.000,00 (DEZ MILHÕES DE REAIS)."
9 22 47 49 52 54 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$11.500.000,00 (ONZE MILHÕES E QUINHENTOS MIL REAIS)."
4 43 46 53 54 58 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$13.500.000,00 (TREZE MILHÕES E QUINHENTOS MIL REAIS)."
15 29 31 42 47 60 "ACUMULOU !!! Estimativa de prêmio (SENA) próximo concurso: R$23.000.000,00 (VINTE E TRÊS MILHÕES DE REAIS)."
5 23 31 33 45 49 "Estimativa de prêmio (SENA) próximo concurso: R$1.300.000,00 (UM MILHÃO E TREZENTOS MIL REAIS)."
8 10 17 30 33 45 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$1.400.000,00. (UM MILHÃO E QUATROCENTOS MIL REAIS)"
8 12 18 23 38 49 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$2.500.000,00 (DOIS MILHÕES E QUINHENTOS MIL REAIS)."
7 14 31 57 58 59 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$3.700.000,00 (TRÊS MILHÕES E SETECENTOS MIL REAIS)."
6 13 17 25 36 53 "Estimativa de prêmio (SENA) próximo concurso: R$6.500.000,00 (SEIS MILHÕES E QUINHENTOS MIL REAIS)."
2 11 18 30 32 58 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$8.000.000,00 (OITO MILHÕES DE REAIS)."
1 20 36 39 49 55 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$10.000.000,00 (DEZ MILHÕES DE REAIS)."
16 23 35 37 55 57 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$13.000.000,00 (TREZE MILHÕES DE REAIS)."
5 8 23 34 44 51 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$14.000.000,00 (QUATORZE MILHÕES DE REAIS)."
10 13 20 32 38 49 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$23.000.000,00 (VINTE E TRÊS MILHÕES DE REAIS)."
7 31 34 35 37 45 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$27.000.000,00 (VINTE E SETE MILHÕES DE REAIS)."
6 13 17 18 20 37 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$32.000.000,00 (TRINTA E DOIS MILHÕES DE REAIS)."
11 31 38 41 57 58 "ACUMULOU!!! Estimatva de prêmio (SENA) próximo concurso: R$36.000.000,00 (TRINTA E SEIS MILHÕES DE REAIS)."
13 17 22 25 29 41 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$45.000.000,00 (QUARENTA E CINCO MILHÕES DE REAIS)."
3 9 14 15 32 57 "Estimativa de prêmio (SENA) próximo concurso: R$21.000.000,00 (VINTE E UM MILHÕES DE REAIS)."
15 32 33 35 36 51 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$25.000.000,00 (VINTE E CINCO MILHÕES DE REAIS)."
12 13 14 31 50 51 "Acumulou!!! Estimativa de prêmio (SENA) próximo concurso:R$27.000.000,00 (VINTE E SETE MILHÕES DE REAIS)."
3 9 16 20 33 60 "Acumulou!!! Estimativa de prêmio (SENA) para o próximo concurso: R$31.000.000,00 (TRINTA E UM MILHÕES DE REAIS)."
6 17 22 29 40 59 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$34.000.000,00 (TRINTA E QUATRO MILHÕES DE REAIS)."
2 10 17 23 32 44 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$50.000.000,00 (CINQÜENTA MILHÕES DE REAIS)."
5 18 21 29 35 48 "Estimativa de prêmio (SENA) próximo concurso: R$800.000,00."
7 8 18 39 43 52 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$2.000.000,00 (DOIS MILHÕES DE REAIS)."
8 23 24 28 31 47 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$4.000.000,00 (QUATRO MILHÕES DE REAIS)."
3 18 23 48 56 58 "Estimativa de prêmio (SENA) próximo concurso: R$1.000.000,00."
4 9 15 17 34 39 "Estimativa de prêmio (SENA) próximo concurso: R$10.000.000,00 (DEZ MILHÕES DE REAIS)."
15 16 18 28 38 47 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$12.000.000,00 (DOZE MILHÕES DE REAIS)."
14 17 25 30 39 52 "Estimativa de prêmio (SENA) próximo concurso: R$900.000,00."
13 29 40 45 51 59 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$2.000.000,00 (DOIS MILHÕES DE REAIS)."
6 7 20 41 43 55 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$3.500.000,00 (TRÊS MILHÕES E QUINHENTOS MIL REAIS)."
7 8 23 30 32 53 "Acumulou!!! Estimativa de prêmio (SENA) próximo concurso: R$10.000.000,00. (DEZ MILHÕES DE REAIS)."
12 24 33 36 39 57 "Estimativa de prêmio (SENA) próximo concurso: R$800.000,00."
11 13 38 39 45 54 "Acumulou!!! Estimativa de prêmio (SENA) próximo concurso: R$1.800.000,00 (HUM MILHÃO E OITOCENTOS MIL REAIS)."
2 18 29 30 36 60 "Acumulou!!! Estimativa de prêmio (SENA) próximo concurso: R$3.000.000,00 (TRÊS MILHÕES DE REAIS)."
11 13 45 46 53 55 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$4.500.000,00 (QUATRO MILHÕES E QUINHENTOS MIL REAIS)."
6 7 8 13 33 59 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$12.000.000,00 (DOZE MILHÕES DE REAIS)."
4 5 18 25 28 51 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$14.000.000,00 (QUATORZE MILHÕES DE REAIS)."
1 3 18 34 50 58 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$16.000.000,00."
13 14 42 47 55 59 "Acumulou!!! Estimativa de prêmio (SENA) próximo concurso: R$18.000.000,00 (DEZOITO MILHÕES DE REAIS)."
1 25 27 29 49 59 "Acumulou!!! Estimativa de prêmio (SENA) próximo concurso: R$20.000.000,00 (VINTE MILHÕES DE REAIS)."
10 13 29 47 53 55 "Acumulou!!! Estimativa de prêmio (SENA) próximo concurso: R$31.000.000,00 (TRINTA E UM MILHÕES DE REAIS)."
1 2 25 43 50 54 "Acumulou!!! Estimativa de prêmio (SENA) próximo concurso: R$35.000.000,00 (TRINTA E CINCO MILHÕES DE REAIS)."
11 14 28 43 54 60 "Acumulou!!! Estimativa de prêmio (SENA) próximo concurso: R$39.000.000,00 (TRINTA E NOVE MILHÕES DE REAIS)."
22 27 29 40 42 56 "ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso: R$45.000.000,00 (Quarenta e cinco milhões de reais)."
5 16 34 38 50 53 "Estimativa de prêmio (SENA) próximo concurso: R$1.000.000,00."
4 6 9 23 45 51 "Acumulou!!! Estimativa de prêmio (SENA) próximo concurso: R$17.000.000,00 (DEZESSETE MILHÕES DE REAIS)."
16 18 31 34 39 54 "Estimativa de prêmio (SENA) próximo concurso: R$20.000.000,00."
10 19 22 29 30 37 "ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso: R$22.000.000,00 (vinte e dois milhões de reais)."
7 13 38 46 55 60 "Acumulou!!! Estimativa de prêmio (SENA) próximo concurso: R$24.000.000,00."
4 8 11 12 29 44 "Estimativa de prêmio (sena) para o próximo concurso: R$1.000.000,00."
15 25 41 46 49 51 "Acumulou!!! Estimativa de prêmio (SENA) próximo concurso: R$10.000.000,00 (DEZ MILHÕES DE REAIS)."
4 24 44 49 52 53 "ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso: R$12.000.000,00 (DOZE MILHÕES DE REAIS)."
6 23 32 35 41 55 "Estimativa de prêmio (sena) para o próximo concurso: R$1.000.000,00 (HUM MILHÃO  DE REAIS)."
6 11 19 27 41 59 "ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso: R$2.000.000,00 (DOIS MILHÕES DE REAIS)."
6 13 19 24 30 37 "Acumulou!!! Estimativa de prêmio (SENA) próximo concurso: R$3.500.000,00 (TRÊS MILHÕES E QUINHENTOS MIL REAIS)."
2 6 15 58 59 60 "ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso: R$10.000.000,00 (DEZ MILHÕES DE REAIS)."
25 30 43 45 47 49 "ACUMULOU!!! Estimativa de prêmio (SENA) próximo concurso: R$12.000.000,00 (DOZE MILHÕES DE REAIS)."
